name	type	units	low_cutoff	high_cutoff	notch	software_filters	status	status_description	sampling_frequency	description
FP'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FP'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FP'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FP'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FP'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FP'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FP'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FP'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FP'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FP'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FP'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FP'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FP'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FP'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FL'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FL'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FL'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FL'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FL'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FL'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FL'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FL'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FL'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FL'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FL'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FL'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FL'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FL'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
OB'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
OB'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
OB'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
OB'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
OB'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
OB'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
OB'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
OB'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
OB'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
OB'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
OB'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
OB'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FI'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FI'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FI'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FI'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FI'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FI'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FI'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FI'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FI'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FI'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FI'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
FI'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
TI'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
TI'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
TI'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
TI'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999486653504	n/a
