name	type	units	low_cutoff	high_cutoff	notch	software_filters	status	status_description	sampling_frequency	description
TL'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999208862011	n/a
TL'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999208862011	n/a
TL'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999208862011	n/a
TL'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999208862011	n/a
TL'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999208862011	n/a
TL'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999208862011	n/a
TL'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999208862011	n/a
TL'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999208862011	n/a
TL'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999208862011	n/a
TL'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999208862011	n/a
TL'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999208862011	n/a
TL'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999208862011	n/a
TL'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999208862011	n/a
TL'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999208862011	n/a
MF'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999208862011	n/a
MF'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999208862011	n/a
MF'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999208862011	n/a
MF'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999208862011	n/a
MF'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999208862011	n/a
MF'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999208862011	n/a
MF'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999208862011	n/a
MF'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999208862011	n/a
MF'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999208862011	n/a
MF'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	499.999208862011	n/a
